Id_Produto,Nome do Produto,Tipo do Produto,Descrição,Preço de Custo,Porcentagem de Lucro,Preço de Venda,Quantidade em Estoque,Imagem do Produto,ID_Barcode,Sequência_Brinco,Sequência_Anel,Sequência_Pulseira,Sequência_Cordao ,Sequência_Conjunto,Sequência_Tornozeleira,Disponibilidade,ID_VENDEDORA
,,,,,,,,,,,,,,,,,
b315cf,AN176,ANÉIS,JL,39,3,"R$ 117,00",2,Produtos_Images/b315cf.Imagem do Produto.183251.jpg,,,176,,,,,,
d13d7f,AN177,ANÉIS,JN,32,3,"R$ 96,00",1,Produtos_Images/d13d7f.Imagem do Produto.183341.jpg,,,177,,,,,,
9523c9,AN178,ANÉIS,JN,28,3,"R$ 84,00",2,Produtos_Images/9523c9.Imagem do Produto.183447.jpg,,,178,,,,,,
75aCc5,AN179,ANÉIS,JN,26,3,"R$ 78,00",1,Produtos_Images/1e4760.Imagem do Produto.183615.jpg,,,179,,,,,,
,,,,,,,,,,,,,,,,,
edd8de,AN181,ANÉIS,JN,29,3,"R$ 87,00",2,Produtos_Images/edd8de.Imagem do Produto.183859.jpg,,,181,,,,,,
b8c5bd,AN182,ANÉIS,JN,29,3,"R$ 87,00",2,Produtos_Images/b8c5bd.Imagem do Produto.184036.jpg,,,182,,,,,,
569698,AN183,ANÉIS,JN,29,3,"R$ 87,00",2,Produtos_Images/569698.Imagem do Produto.184305.jpg,,,183,,,,,,
17a140,AN184,ANÉIS,JN,39,3,"R$ 117,00",0,Produtos_Images/17a140.Imagem do Produto.184355.jpg,,,184,,,,,,
515e3a,AN185,ANÉIS,JN,28,3,"R$ 84,00",1,Produtos_Images/515e3a.Imagem do Produto.184440.jpg,,,185,,,,,,
252b26,AN186,ANÉIS,JN,28,3,"R$ 84,00",1,Produtos_Images/252b26.Imagem do Produto.184541.jpg,,,186,,,,,,
a640bf,AN187,ANÉIS,JN,29,3,"R$ 87,00",1,Produtos_Images/a640bf.Imagem do Produto.184656.jpg,,,187,,,,,,
4b4c40,AN188,ANÉIS,JN,29,3,"R$ 87,00",1,Produtos_Images/4b4c40.Imagem do Produto.184814.jpg,,,188,,,,,,
f6fda0,AN189,ANÉIS,JN,37,3,"R$ 111,00",2,Produtos_Images/f6fda0.Imagem do Produto.184926.jpg,,,189,,,,,,
7acd67,AN190,ANÉIS,JN,19,3,"R$ 57,00",1,Produtos_Images/7acd67.Imagem do Produto.185004.jpg,,,190,,,,,,
5f56f5,AN191,ANÉIS,JL,41,3,"R$ 123,00",0,Produtos_Images/5f56f5.Imagem do Produto.185711.jpg,,,191,,,,,,
7f2ce8,AN192,ANÉIS,JN,48,3,"R$ 144,00",0,Produtos_Images/7f2ce8.Imagem do Produto.190336.jpg,,,192,,,,,,
d35be5,PUL127,PULSEIRAS,JN,63,3,"R$ 189,00",1,Produtos_Images/d35be5.Imagem do Produto.172817.jpg,,,,127,,,,,
293ac1,PUL128,PULSEIRAS,JN,63,3,"R$ 189,00",1,Produtos_Images/293ac1.Imagem do Produto.173833.jpg,,,,128,,,,,
d94914,PUL129,PULSEIRAS,JN,"29,5",3,"R$ 88,50",1,Produtos_Images/d94914.Imagem do Produto.174326.jpg,,,,129,,,,,
,,,,,,,,,,,,,,,,,
efffe8,PUL131,PULSEIRAS,JN,33,3,"R$ 99,00",1,Produtos_Images/efffe8.Imagem do Produto.174914.jpg,,,,131,,,,,
3fc5d3,PUL132,PULSEIRAS,JN,"24,5",3,"R$ 73,50",0,Produtos_Images/3fc5d3.Imagem do Produto.175229.jpg,,,,132,,,,,
,,,,,,,,,,,,,,,,,
2ceec1,PUL134,PULSEIRAS,JN,"24,5",3,"R$ 73,50",1,Produtos_Images/2ceec1.Imagem do Produto.175752.jpg,,,,134,,,,,
574dff,PUL135,PULSEIRAS,JN,"18,5",3,"R$ 55,50",1,Produtos_Images/574dff.Imagem do Produto.181356.jpg,,,,135,,,,,
8bc310,PUL136,PULSEIRAS,JN,"49,5",3,"R$ 148,50",1,Produtos_Images/8bc310.Imagem do Produto.181642.jpg,,,,136,,,,,
d9f3c1,PUL137,PULSEIRAS,JN,"26,5",3,"R$ 79,50",1,Produtos_Images/d9f3c1.Imagem do Produto.181818.jpg,,,,137,,,,,
,,,,,,,,,,,,,,,,,
78d065,PUL139,PULSEIRAS,JN,"45,5",3,"R$ 136,50",1,Produtos_Images/78d065.Imagem do Produto.182453.jpg,,,,139,,,,,
4a6b55,PUL140,PULSEIRAS,JL,"119,5",3,"R$ 358,50",1,Produtos_Images/4a6b55.Imagem do Produto.182740.jpg,,,,140,,,,,
d8c2a6,PUL141,PULSEIRAS,JN,"13,5",3,"R$ 40,50",1,Produtos_Images/d8c2a6.Imagem do Produto.182951.jpg,,,,141,,,,,
d87b85,PUL142,PULSEIRAS,JN,"10,5",3,"R$ 31,50",1,Produtos_Images/d87b85.Imagem do Produto.183116.jpg,,,,142,,,,,
2acada,PUL143,PULSEIRAS,JN,"18,5",3,"R$ 55,50",1,Produtos_Images/2acada.Imagem do Produto.183409.jpg,,,,143,,,,,
a97be8,PUL144,PULSEIRAS,JN,"37,5",3,"R$ 112,50",1,Produtos_Images/a97be8.Imagem do Produto.183448.jpg,,,,144,,,,,
f27bdd,TN006,TORNOZELEIRA,JN,"25,5",3,"R$ 76,50",1,Produtos_Images/f27bdd.Imagem do Produto.185416.jpg,,,,145,,,6,,
d70c8a,TN007,TORNOZELEIRA,JN,"21,5",3,"R$ 64,50",2,Produtos_Images/d70c8a.Imagem do Produto.185847.jpg,,,,145,,,7,,
0dabf3,TN008,TORNOZELEIRA,JN,"21,5",3,"R$ 64,50",1,Produtos_Images/0dabf3.Imagem do Produto.190134.jpg,,,,145,,,8,,
ca8e6b,TN009,TORNOZELEIRA,JN,"21,5",3,"R$ 64,50",1,Produtos_Images/ca8e6b.Imagem do Produto.190259.jpg,,,,145,,,9,,
,,,,,,,,,,,,,,,,,
a11674,PUL145,PULSEIRAS,JL,"57,5",3,"R$ 172,50",0,Produtos_Images/a11674.Imagem do Produto.190701.jpg,,,,145,,,,,
5c86a3,CD189,CORDÕES,JN,"37,5",3,"R$ 112,50",2,Produtos_Images/5c86a3.Imagem do Produto.201635.jpg,,,,,189,,,,
ff28f6,CD190,CORDÕES,JN,"37,5",3,"R$ 112,50",2,Produtos_Images/ff28f6.Imagem do Produto.202551.jpg,,,,,190,,,,
31776e,CD191,CORDÕES,JN,"37,5",3,"R$ 112,50",1,Produtos_Images/31776e.Imagem do Produto.203311.jpg,,,,,191,,,,
0f6822,CD192,CORDÕES,JN,"63,5",3,"R$ 190,50",1,Produtos_Images/0f6822.Imagem do Produto.203543.jpg,,,,,192,,,,
,,,,,,,,,,,,,,,,,
e86bad,CD194,CORDÕES,JN,40,3,"R$ 120,00",1,Produtos_Images/e86bad.Imagem do Produto.131016.jpg,,,,,194,,,,
197fca,CD195,CORDÕES,JL corrente br,33,3,"R$ 99,00",3,Produtos_Images/197fca.Imagem do Produto.153817.jpg,,,,,195,,,,
b73059,CD196,CORDÕES,JL pedra,"49,5",3,"R$ 148,50",1,Produtos_Images/b73059.Imagem do Produto.154519.jpg,,,,,196,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
f86fd7,CD199,CORDÕES,JL,85,3,"R$ 255,00",1,Produtos_Images/f86fd7.Imagem do Produto.155558.jpg,,,,,199,,,,
a8f12d,CD200,CORDÕES,JL gota,85,3,"R$ 255,00",0,Produtos_Images/a8f12d.Imagem do Produto.155719.jpg,,,,,200,,,,
38d364,CD201,CORDÕES,JN,45,3,"R$ 135,00",1,Produtos_Images/38d364.Imagem do Produto.160353.jpg,,,,,201,,,,
8bebe1,CD202,CORDÕES,JN,21,3,"R$ 63,00",0,Produtos_Images/8bebe1.Imagem do Produto.160632.jpg,,,,,202,,,,
30970d,CD203,CORDÕES,JL,85,3,"R$ 255,00",0,Produtos_Images/30970d.Imagem do Produto.161145.jpg,,,,,203,,,,
daee7a,CD204,CORDÕES,JN,29,3,"R$ 87,00",1,Produtos_Images/daee7a.Imagem do Produto.161831.jpg,,,,,204,,,,
,,,,,,,,,,,,,,,,,
974d80,CD206,CORDÕES,JN,46,3,"R$ 138,00",1,Produtos_Images/974d80.Imagem do Produto.162455.jpg,,,,,206,,,,
28778,CD207,CORDÕES,JN,45,3,"R$ 135,00",1,Produtos_Images/028778.Imagem do Produto.162845.jpg,,,,,207,,,,
4c16ec,CD208,CORDÕES,JN,"29,5",3,"R$ 88,50",1,Produtos_Images/4c16ec.Imagem do Produto.163042.jpg,,,,,208,,,,
e714e7,CD209,CORDÕES,JN,32,3,"R$ 96,00",1,Produtos_Images/e714e7.Imagem do Produto.163125.jpg,,,,,209,,,,
825ae0,CD210,CORDÕES,JN,56,3,"R$ 168,00",1,Produtos_Images/825ae0.Imagem do Produto.163351.jpg,,,,,210,,,,
96d9dc,CD211,CORDÕES,JL,63,3,"R$ 189,00",0,Produtos_Images/96d9dc.Imagem do Produto.163541.jpg,,,,,211,,,,
aa1a2e,CD212,CORDÕES,JN,43,3,"R$ 129,00",2,Produtos_Images/aa1a2e.Imagem do Produto.163612.jpg,,,,,212,,,,
663b56,CD213,CORDÕES,JN,37,3,"R$ 111,00",1,Produtos_Images/663b56.Imagem do Produto.163703.jpg,,,,,213,,,,
b6bb42,CD214,CORDÕES,JN,42,3,"R$ 126,00",1,Produtos_Images/b6bb42.Imagem do Produto.163921.jpg,,,,,214,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
54f5f8,CJ043,CONJUNTOS,JL,"129,5",3,"R$ 388,50",1,Produtos_Images/54f5f8.Imagem do Produto.171221.jpg,,,,,216,43,,,
ec421f,CJ044,CONJUNTOS,ME laranja,133,3,"R$ 399,00",0,Produtos_Images/ec421f.Imagem do Produto.171531.jpg,,,,,216,44,,,
c6e07d,CJ045,CONJUNTOS,JL gota,"198,5",3,"R$ 595,50",1,Produtos_Images/c6e07d.Imagem do Produto.171740.jpg,,,,,216,45,,,
c3f884,CJ046,CONJUNTOS,JL,190,3,"R$ 570,00",0,Produtos_Images/c3f884.Imagem do Produto.174955.jpg,,,,,,46,,,
,,,,,,,,,,,,,,,,,
80438d,CJ048,CONJUNTOS,JN,29,3,"R$ 87,00",0,Produtos_Images/80438d.Imagem do Produto.182945.jpg,,,,,,48,,,
,,,,,,,,,,,,,,,,,
90d7d4,CJ050,CONJUNTOS,JN,"26,5",3,"R$ 79,50",1,Produtos_Images/90d7d4.Imagem do Produto.184157.jpg,,,,,,50,,,
27ad57,CJ051,CONJUNTOS,JN,33,3,"R$ 99,00",1,Produtos_Images/27ad57.Imagem do Produto.184354.jpg,,,,,,51,,,
,,,,,,,,,,,,,,,,,
99a7e8,CJ053,CONJUNTOS,JL,119,3,"R$ 357,00",1,Produtos_Images/99a7e8.Imagem do Produto.185137.jpg,,,,,,53,,,
3a80f3,CD215,CORDÕES,JN,52,3,"R$ 156,00",2,Produtos_Images/3a80f3.Imagem do Produto.223617.jpg,,,,,215,,,,
aec0f8,CJ054,CONJUNTOS,SB,"32,5",3,"R$ 97,50",2,Produtos_Images/aec0f8.Imagem do Produto.235154.jpg,,,,,,54,,,
3dbdcd,CJ055,CONJUNTOS,JN,"49,5",3,"R$ 148,50",1,Produtos_Images/3dbdcd.Imagem do Produto.235726.jpg,,,,,,55,,,
99a594,CJ056,CONJUNTOS,JN,"28,5",3,"R$ 85,50",1,Produtos_Images/99a594.Imagem do Produto.000521.jpg,,,,,,56,,,
587dc8,CJ057,CONJUNTOS,JN,"99,5",3,"R$ 298,50",1,Produtos_Images/587dc8.Imagem do Produto.000728.jpg,,,,,,57,,,
9dd36d,BR442,BRINCOS,JN,49,3,"R$ 147,00",1,Produtos_Images/9dd36d.Imagem do Produto.200952.jpg,,442,,,,,,,
,,,,,,,,,,,,,,,,,
816400,BR444,BRINCOS,GR,99,3,"R$ 297,00",1,Produtos_Images/816400.Imagem do Produto.202432.jpg,,444,,,,,,,
212cfa,BR445,BRINCOS,GR,89,3,"R$ 267,00",1,Produtos_Images/212cfa.Imagem do Produto.202553.jpg,,445,,,,,,,
cdf005,BR446,BRINCOS,GR,98,3,"R$ 294,00",1,Produtos_Images/cdf005.Imagem do Produto.202950.jpg,,446,,,,,,,
749fe7,BR447,BRINCOS,GR,89,3,"R$ 267,00",1,Produtos_Images/749fe7.Imagem do Produto.203121.jpg,,447,,,,,,,
b9484e,BR448,BRINCOS,JL,23,3,"R$ 69,00",0,Produtos_Images/b9484e.Imagem do Produto.203534.jpg,,448,,,,,,,
3e76eb,BR449,BRINCOS,WDF,5,3,"R$ 15,00",1,Produtos_Images/3e76eb.Imagem do Produto.203858.jpg,,449,,,,,,,
,,,,,,,,,,,,,,,,,
c7bf7c,BR451,BRINCOS,,77,3,"R$ 231,00",1,Produtos_Images/c7bf7c.Imagem do Produto.204453.jpg,,451,,,,,,,
09975e,BR452,BRINCOS,JL,83,3,"R$ 249,00",1,Produtos_Images/09975e.Imagem do Produto.204539.jpg,,452,,,,,,,
b346a5,BR453,BRINCOS,JL,32,3,"R$ 96,00",1,Produtos_Images/b346a5.Imagem do Produto.204659.jpg,,453,,,,,,,
bhy6ax,BR454,BRINCOS,JL,59,3,"R$ 177,00",1,Produtos_Images/580e04.Imagem do Produto.204953.jpg,,454,,,,,,,
3ed082,BR455,BRINCOS,JN,32,3,"R$ 96,00",1,Produtos_Images/3ed082.Imagem do Produto.205213.jpg,,455,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
8dfd1d,BR458,BRINCOS,JN,56,3,"R$ 168,00",1,Produtos_Images/8dfd1d.Imagem do Produto.210627.jpg,,458,,,,,,,
25d78f,BR459,BRINCOS,JN,29,3,"R$ 87,00",1,Produtos_Images/25d78f.Imagem do Produto.210733.jpg,,459,,,,,,,
7e0d69,BR460,BRINCOS,WDF,5,3,"R$ 15,00",0,Produtos_Images/7e0d69.Imagem do Produto.210809.jpg,,460,,,,,,,
8fc81a,BR461,BRINCOS,JN,35,3,"R$ 105,00",1,Produtos_Images/8fc81a.Imagem do Produto.211033.jpg,,461,,,,,,,
2bb090,BR462,BRINCOS,JL,17,4,"R$ 68,00",1,Produtos_Images/2bb090.Imagem do Produto.211325.jpg,,462,,,,,,,
82a019,BR463,BRINCOS,JN,24,3,"R$ 72,00",1,Produtos_Images/82a019.Imagem do Produto.211418.jpg,,463,,,,,,,
f2833d,BR464,BRINCOS,EV,24,3,"R$ 72,00",0,Produtos_Images/f2833d.Imagem do Produto.211639.jpg,,464,,,,,,,
034be8,BR465,BRINCOS,JN,17,3,"R$ 51,00",1,Produtos_Images/034be8.Imagem do Produto.211712.jpg,,465,,,,,,,
b130d7,BR466,BRINCOS,JN,37,"2,5","R$ 92,50",1,Produtos_Images/b130d7.Imagem do Produto.211922.jpg,,466,,,,,,,
088a88,BR467,BRINCOS,JN,26,3,"R$ 78,00",1,Produtos_Images/088a88.Imagem do Produto.212154.jpg,,467,,,,,,,
674f1a,BR468,BRINCOS,JM,23,3,"R$ 69,00",1,Produtos_Images/674f1a.Imagem do Produto.212307.jpg,,468,,,,,,,
ce2bac,BR469,BRINCOS,JN,29,3,"R$ 87,00",1,Produtos_Images/ce2bac.Imagem do Produto.212403.jpg,,469,,,,,,,
4eb64b,BR470,BRINCOS,JN,25,3,"R$ 75,00",1,Produtos_Images/4eb64b.Imagem do Produto.212517.jpg,,470,,,,,,,
c09743,BR471,BRINCOS,JN,26,3,"R$ 78,00",0,Produtos_Images/c09743.Imagem do Produto.212819.jpg,,471,194,,,,,,
,,,,,,,,,,,,,,,,,
f99aad,BR473,BRINCOS,JL,15,3,"R$ 45,00",0,Produtos_Images/f99aad.Imagem do Produto.213125.jpg,,473,,,,,,,
56b929,BR474,BRINCOS,JN,49,3,"R$ 147,00",1,Produtos_Images/56b929.Imagem do Produto.123933.jpg,,474,,,,,,,
,,,,,,,,,,,,,,,,,
aad9cd,CJ058,CONJUNTOS,GR,220,3,"R$ 660,00",1,Produtos_Images/aad9cd.Imagem do Produto.202945.jpg,,,,,,58,,,
5cfdcb,CJ059,CONJUNTOS,GR,189,3,"R$ 567,00",1,Produtos_Images/5cfdcb.Imagem do Produto.175215.jpg,,,,,,59,,,
bd8c5c,CJ060,CONJUNTOS,GR,196,3,"R$ 588,00",1,Produtos_Images/bd8c5c.Imagem do Produto.175621.jpg,,,,,,60,,,
e76392,CJ061,CONJUNTOS,GR,195,3,"R$ 585,00",1,Produtos_Images/e76392.Imagem do Produto.180136.jpg,,,,,,61,,,
d3f50c,CJ062,CONJUNTOS,GR,219,3,"R$ 657,00",1,Produtos_Images/d3f50c.Imagem do Produto.180908.jpg,,,,,,62,,,
d2034a,CJ063,CONJUNTOS,GR,189,3,"R$ 567,00",1,Produtos_Images/d2034a.Imagem do Produto.181543.jpg,,,,,,63,,,
f05343,CJ064,CONJUNTOS,GR,189,3,"R$ 567,00",1,Produtos_Images/f05343.Imagem do Produto.181936.jpg,,,,,,64,,,
70fecd,CJ065,CONJUNTOS,GR,253,3,"R$ 759,00",1,Produtos_Images/70fecd.Imagem do Produto.183154.jpg,,,,,,65,,,
514428,CJ066,CONJUNTOS,GR,296,3,"R$ 888,00",0,Produtos_Images/514428.Imagem do Produto.183437.jpg,,,,,,66,,,
efcd17,CJ067,CONJUNTOS,GR,299,3,"R$ 897,00",1,Produtos_Images/efcd17.Imagem do Produto.183759.jpg,,,,,,67,,,
63e24c,CJ068,CONJUNTOS,GR,298,3,"R$ 894,00",1,Produtos_Images/63e24c.Imagem do Produto.184042.jpg,,,,,,68,,,
2ea2ef,AN194,ANÉIS,JN,52,3,"R$ 156,00",1,Produtos_Images/2ea2ef.Imagem do Produto.191842.jpg,,,194,,,,,,
d15c81,CD216,CORDÕES,JN,26,3,"R$ 78,00",1,Produtos_Images/d15c81.Imagem do Produto.160540.jpg,,,,,216,,,,
79979,CD217,CORDÕES,JL,83,3,"R$ 249,00",1,Produtos_Images/079979.Imagem do Produto.180102.jpg,,,,,217,,,,
8b586f,CD218,CORDÕES,JL,55,3,"R$ 165,00",0,Produtos_Images/8b586f.Imagem do Produto.183839.jpg,,,,,218,,,,
6cbf31,CD219,CORDÕES,JL,76,3,"R$ 228,00",0,Produtos_Images/6cbf31.Imagem do Produto.235617.jpg,,,,,219,,,,
76b3c7,CD220,CORDÕES,JL,37,3,"R$ 111,00",0,Produtos_Images/76b3c7.Imagem do Produto.235913.jpg,,,,,220,,,,
83ebc7,CD221,CORDÕES,JL,45,3,"R$ 135,00",0,Produtos_Images/83ebc7.Imagem do Produto.000049.jpg,,,,,221,,,,
f4bcc1,CD222,CORDÕES,JL,43,3,"R$ 129,00",0,Produtos_Images/f4bcc1.Imagem do Produto.000504.jpg,,,,,222,,,,
fedff2,CD223,CORDÕES,JL,63,3,"R$ 189,00",1,Produtos_Images/fedff2.Imagem do Produto.000817.jpg,,,,,223,,,,
c2476f,CD224,CORDÕES,JL,49,3,"R$ 147,00",1,Produtos_Images/c2476f.Imagem do Produto.001119.jpg,,,,,224,,,,
e75b0a,CD225,CORDÕES,JL,32,"6,2","R$ 198,40",1,Produtos_Images/e75b0a.Imagem do Produto.001646.jpg,,,,,225,,,,
,,,,,,,,,,,,,,,,,
6bae12,CD227,CORDÕES,JL,59,3,"R$ 177,00",0,Produtos_Images/6bae12.Imagem do Produto.002912.jpg,,,,,227,,,,
3d7195,CD228,CORDÕES,JL,25,3,"R$ 75,00",0,Produtos_Images/3d7195.Imagem do Produto.003052.jpg,,,,,228,,,,
,,,,,,,,,,,,,,,,,
02b427,CD230,CORDÕES,JL,122,3,"R$ 366,00",0,Produtos_Images/02b427.Imagem do Produto.005028.jpg,,,,,230,,,,
f0168d,CD231,CORDÕES,JL,38,3,"R$ 114,00",0,Produtos_Images/f0168d.Imagem do Produto.005316.jpg,,,,,231,,,,
42cc79,CD232,CORDÕES,JL,119,3,"R$ 357,00",1,Produtos_Images/42cc79.Imagem do Produto.005547.jpg,,,,,232,,,,
,,,,,,,,,,,,,,,,,
368b94,CD234,CORDÕES,JL,59,3,"R$ 177,00",-1,Produtos_Images/368b94.Imagem do Produto.010221.jpg,,,,,234,,,,
e948f6,CD235,CORDÕES,JL,49,3,"R$ 147,00",0,Produtos_Images/e948f6.Imagem do Produto.010358.jpg,,,,,235,,,,
8052d9,CD236,CORDÕES,JL,37,3,"R$ 111,00",0,Produtos_Images/8052d9.Imagem do Produto.010655.jpg,,,,,236,,,,
54449c,CD237,CORDÕES,JL,38,3,"R$ 114,00",0,Produtos_Images/54449c.Imagem do Produto.011400.jpg,,,,,237,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
fb3e98,CD240,CORDÕES,JN,66,3,"R$ 198,00",1,Produtos_Images/fb3e98.Imagem do Produto.012219.jpg,,,,,240,,,,
,,,,,,,,,,,,,,,,,
fa5df9,CD242,CORDÕES,JL,49,3,"R$ 147,00",0,Produtos_Images/fa5df9.Imagem do Produto.012632.jpg,,,,,242,,,,
53d131,CD243,CORDÕES,JL,32,3,"R$ 96,00",0,Produtos_Images/53d131.Imagem do Produto.012825.jpg,,,,,243,,,,
7679d0,CD244,CORDÕES,JL,126,3,"R$ 378,00",0,Produtos_Images/7679d0.Imagem do Produto.012927.jpg,,,,,244,,,,
,,,,,,,,,,,,,,,,,
55c530,PUL146,PULSEIRAS,JL,99,3,"R$ 297,00",0,Produtos_Images/55c530.Imagem do Produto.013749.jpg,,,,146,,,,,
87fad3,PUL147,PULSEIRAS,JL,40,3,"R$ 120,00",0,Produtos_Images/87fad3.Imagem do Produto.014104.jpg,,,,147,,,,,
f7bc1d,PUL148,PULSEIRAS,JL,46,3,"R$ 138,00",1,Produtos_Images/f7bc1d.Imagem do Produto.014258.jpg,,,,148,,,,,
,,,,,,,,,,,,,,,,,
2198fc,PUL150,PULSEIRAS,JL,42,3,"R$ 126,00",1,Produtos_Images/2198fc.Imagem do Produto.014827.jpg,,,,150,,,,,
650138,PUL151,PULSEIRAS,JL,40,3,"R$ 120,00",1,Produtos_Images/650138.Imagem do Produto.014941.jpg,,,,151,,,,,
9f9e06,PUL152,PULSEIRAS,,45,3,"R$ 135,00",1,Produtos_Images/9f9e06.Imagem do Produto.215210.jpg,,,,152,,,,,
ad18c9,PUL153,PULSEIRAS,JL,33,3,"R$ 99,00",1,Produtos_Images/ad18c9.Imagem do Produto.215448.jpg,,,,153,,,,,
ae4652,PUL154,PULSEIRAS,JL,20,3,"R$ 60,00",1,Produtos_Images/ae4652.Imagem do Produto.215603.jpg,,,,154,,,,,
5c7e64,PUL155,PULSEIRAS,JL,37,3,"R$ 111,00",1,Produtos_Images/5c7e64.Imagem do Produto.215846.jpg,,,,155,,,,,
eababb,PUL156,PULSEIRAS,JL,30,4,"R$ 120,00",1,Produtos_Images/eababb.Imagem do Produto.215942.jpg,,,,156,,,,,
3d6ceb,PUL157,PULSEIRAS,JL,29,4,"R$ 116,00",1,Produtos_Images/3d6ceb.Imagem do Produto.221002.jpg,,,,157,,,,,
2dbcf3,PUL158,PULSEIRAS,JL,55,3,"R$ 165,00",0,Produtos_Images/2dbcf3.Imagem do Produto.221704.jpg,,,,158,,,,,
a2ccd8,PUL159,PULSEIRAS,JL,"49,5",3,"R$ 148,50",1,Produtos_Images/a2ccd8.Imagem do Produto.222135.jpg,,,,159,,,,,
07a644,PUL160,PULSEIRAS,Jl,55,3,"R$ 165,00",0,Produtos_Images/07a644.Imagem do Produto.222152.jpg,,,,160,,,,,
6fddde,PUL161,PULSEIRAS,JL,29,3,"R$ 87,00",1,Produtos_Images/6fddde.Imagem do Produto.222937.jpg,,,,161,,,,,
61dXdE,BR476,BRINCOS,JL,25,3,"R$ 75,00",1,Produtos_Images/4458e0.Imagem do Produto.235316.jpg,,476,,,,,,,
2cd820,BR477,BRINCOS,JL,45,3,"R$ 135,00",1,Produtos_Images/2cd820.Imagem do Produto.235321.jpg,,477,,,,,,,
7d74c0,BR478,BRINCOS,JL,35,3,"R$ 105,00",0,Produtos_Images/7d74c0.Imagem do Produto.235324.jpg,,478,,,,,,,
,,,,,,,,,,,,,,,,,
e01d17,AN195,ANÉIS,JL,88,3,"R$ 264,00",0,Produtos_Images/e01d17.Imagem do Produto.235331.jpg,,,195,,,,,,
5c46c9,BR480,BRINCOS,JL,25,3,"R$ 75,00",1,Produtos_Images/5c46c9.Imagem do Produto.235334.jpg,,480,,,,,,,
8e281d,BR481,BRINCOS,JL,19,3,"R$ 57,00",1,Produtos_Images/8e281d.Imagem do Produto.235337.jpg,,481,,,,,,,
daf2b6,CJ069,CONJUNTOS,GR,283,3,"R$ 849,00",1,Produtos_Images/daf2b6.Imagem do Produto.000629.jpg,,,,,,69,,,
4b2753,CJ070,CONJUNTOS,JL,83,3,"R$ 249,00",0,Produtos_Images/4b2753.Imagem do Produto.000850.jpg,,,,,,70,,,
b7e3e9,CD246,CORDÕES,JN,23,3,"R$ 69,00",1,Produtos_Images/b7e3e9.Imagem do Produto.165734.jpg,,,,,246,,,,
,,,,,,,,,,,,,,,,,
d0b423,PUL163,PULSEIRAS,JN,27,3,"R$ 81,00",1,Produtos_Images/d0b423.Imagem do Produto.171725.jpg,,,,163,,,,,
b2885a,PUL164,PULSEIRAS,JN,42,3,"R$ 126,00",0,Produtos_Images/b2885a.Imagem do Produto.171959.jpg,,,,164,,,,,
8a9753,PUL165,PULSEIRAS,JN,32,3,"R$ 96,00",1,Produtos_Images/8a9753.Imagem do Produto.172209.jpg,,,,165,,,,,
43df1b,PUL166,PULSEIRAS,JN,26,3,"R$ 78,00",1,Produtos_Images/43df1b.Imagem do Produto.172938.jpg,,,,166,,,,,
802d86,PUL167,PULSEIRAS,JN,40,3,"R$ 120,00",1,Produtos_Images/802d86.Imagem do Produto.173514.jpg,,,,167,,,,,
8g2x71,PUL168,PULSEIRAS,JL,47,3,"R$ 141,00",1,Produtos_Images/457e54.Imagem do Produto.173625.jpg,,,,168,,,,,
26ca78,PUL169,PULSEIRAS,JN,25,3,"R$ 75,00",1,Produtos_Images/26ca78.Imagem do Produto.173811.jpg,,,,169,,,,,
a728f9,PUL170,PULSEIRAS,JL,46,3,"R$ 138,00",1,Produtos_Images/a728f9.Imagem do Produto.173942.jpg,,,,170,,,,,
9d7220,PUL171,PULSEIRAS,JL,40,3,"R$ 120,00",1,Produtos_Images/9d7220.Imagem do Produto.174113.jpg,,,,171,,,,,
79f9c7,PUL172,PULSEIRAS,JN,29,3,"R$ 87,00",1,Produtos_Images/79f9c7.Imagem do Produto.175152.jpg,,,,172,,,,,
de7b7f,CD247,CORDÕES,JN,"29,5",3,"R$ 88,50",1,Produtos_Images/de7b7f.Imagem do Produto.181111.jpg,,,,,247,,,,
,,,,,,,,,,,,,,,,,
0ea487,CD249,CORDÕES,JN,28,3,"R$ 84,00",1,Produtos_Images/0ea487.Imagem do Produto.181321.jpg,,,,,249,,,,
,,,,,,,,,,,,,,,,,
6eb228,CD251,CORDÕES,JN,32,3,"R$ 96,00",1,Produtos_Images/6eb228.Imagem do Produto.182726.jpg,,,,,251,,,,
,,,,,,,,,,,,,,,,,
91dc74,CD253,CORDÕES,JN,89,3,"R$ 267,00",1,Produtos_Images/91dc74.Imagem do Produto.183037.jpg,,,,,253,,,,
75eac4,CD254,CORDÕES,JN,"0,01",3,"R$ 0,03",1,Produtos_Images/75eac4.Imagem do Produto.183224.jpg,,,,,254,,,,
acc7c8,CD255,CORDÕES,JN,23,3,"R$ 69,00",1,Produtos_Images/acc7c8.Imagem do Produto.183333.jpg,,,,,255,,,,
f0b583,CD256,CORDÕES,JN,47,3,"R$ 141,00",1,Produtos_Images/f0b583.Imagem do Produto.183449.jpg,,,,,256,,,,
